Node_1_orthology_group_id,Node_2_orthology_group_id,Layer,Salmonella_dublin_CT_02021853,Salmonella_enteritidis_PT4_P125109,Salmonella_paratyphi_A_ATCC_9150_SARB42,Salmonella_paratyphi_B_ATCC_BAA-1250_SPB7,Salmonella_heidelberg_SL476,Salmonella_paratyphi_C_RKS4594,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Salmonella_newport_SL254,Salmonella_typhi,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Salmonella_typhimurium_D23580,Salmonella_typhimurium_SL1344,Salmonella_typhimurium_14028s_SGSC_2262,Salmonella_agona_SL483,Salmonella_typhimurium_4_74,Salmonella_choleraesuis_SC-B67,Salmonella_schwarzengrund_CVM19633,Salmonella_gallinarum_287_91_NCTC_13346-B67,Salmonella_paratyphi_A_AKU_12601-B67
OMA00964,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00969,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01081,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01200,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01472,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01551,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01649,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01746,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01747,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01811,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01880,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01892,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02030,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02060,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02087,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02257,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02258,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02289,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02490,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02571,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02581,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lit_Ecoli_IntAct
OMA02646,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02909,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03046,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03082,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03116,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03181,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03247,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03447,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03505,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03643,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03654,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03788,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03992,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04003,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04009,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04049,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04083,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04151,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04152,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04159,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04245,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04250,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04397,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04440,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04661,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04746,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04988,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04992,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05150,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05264,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05403,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05416,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05468,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05487,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05549,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05716,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05761,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05843,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05845,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05868,OMA04423,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00616,OMA04426,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04426,OMA04426,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct_Interactome3d
OMA02283,OMA04429,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lit_Ecoli_IntAct_Interactome3d
OMA04429,OMA04429,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA03181,OMA04430,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05099,OMA04430,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04434,OMA04434,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04437,OMA04437,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA02760,OMA04441,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04441,OMA04441,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04449,OMA04449,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04457,OMA04457,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04419,OMA04467,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04467,OMA04467,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA01649,OMA04471,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02079,OMA04472,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lit_Ecoli_IntAct
OMA03891,OMA04472,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lit_Ecoli_IntAct
OMA04472,OMA04472,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04477,OMA04477,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA05632,OMA04477,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct_Interactome3d
OMA03525,OMA04480,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lit_Ecoli_IntAct
OMA04486,OMA04486,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04488,OMA04488,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04494,OMA04494,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00106,OMA04506,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04510,OMA04510,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04801,OMA04516,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02581,OMA04518,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01350,OMA04548,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02844,OMA04548,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lit_Ecoli_IntAct
OMA04477,OMA04548,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lit_Ecoli_IntAct
OMA04548,OMA04548,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA05016,OMA04548,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05320,OMA04548,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lit_Ecoli_IntAct
OMA05373,OMA04548,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lit_Ecoli_IntAct
OMA04574,OMA04574,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct_Interactome3d
OMA04661,OMA04574,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct_Interactome3d
OMA01412,OMA04578,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00765,OMA04582,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03247,OMA04582,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04582,OMA04582,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct_Interactome3d
OMA04661,OMA04582,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00016,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00021,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00054,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00174,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00178,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00182,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00200,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00230,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00278,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00355,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00362,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00380,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00394,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00421,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00433,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00453,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01472,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01551,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01591,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01746,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01811,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01880,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01892,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02087,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02289,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02581,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02646,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02833,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02909,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03181,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03247,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03395,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA03590,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04003,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04009,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04049,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04083,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04151,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04338,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04746,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04992,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05264,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05336,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05868,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA05869,OMA04588,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01289,OMA04589,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04589,OMA04589,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04592,OMA04592,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04606,OMA04606,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA04660,OMA04606,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA01670,OMA04611,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02170,OMA04611,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Interactome3d
OMA03247,OMA04611,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04419,OMA04611,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA04661,OMA04611,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00016,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00039,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00054,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00097,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00126,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00130,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00137,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00153,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00174,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00178,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00182,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00200,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00230,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00231,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00255,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00278,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00362,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00365,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00380,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00421,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00433,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00453,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00530,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00819,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00842,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA00964,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01081,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01099,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01230,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01303,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01472,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01551,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01558,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01746,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01747,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01776,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01880,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01892,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA01969,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02060,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
OMA02087,OMA04612,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IntAct
