Node_1_orthology_group_id,Node_2_orthology_group_id,Layer,Salmonella_dublin_CT_02021853,Salmonella_enteritidis_PT4_P125109,Salmonella_paratyphi_A_ATCC_9150_SARB42,Salmonella_paratyphi_B_ATCC_BAA-1250_SPB7,Salmonella_heidelberg_SL476,Salmonella_paratyphi_C_RKS4594,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Salmonella_newport_SL254,Salmonella_typhi,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Salmonella_typhimurium_D23580,Salmonella_typhimurium_SL1344,Salmonella_typhimurium_14028s_SGSC_2262,Salmonella_agona_SL483,Salmonella_typhimurium_4_74,Salmonella_choleraesuis_SC-B67,Salmonella_schwarzengrund_CVM19633,Salmonella_gallinarum_287_91_NCTC_13346-B67,Salmonella_paratyphi_A_AKU_12601-B67
OMA05145,OMA01542,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05381,OMA01542,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03240,OMA01547,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04467,OMA01547,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05327,OMA01553,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA04467,OMA01554,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA01555,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT);Salm
OMA05381,OMA01556,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04394,OMA01570,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03384,OMA01573,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02001,OMA01591,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03240,OMA01592,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03598,OMA01592,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02001,OMA01595,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA01595,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04660,OMA01595,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA01595,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03240,OMA01598,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA01598,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA02723,OMA01607,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03598,OMA01607,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA00686,OMA01620,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03453,OMA01626,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04394,OMA01635,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03616,OMA01641,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02238,OMA01648,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA02430,OMA01648,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04467,OMA01648,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03046,OMA01663,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05381,OMA01663,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04467,OMA01665,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA00106,OMA01666,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA01666,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02356,OMA01675,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA01675,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02001,OMA01676,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(LT);Salm;RegulonDB
OMA05327,OMA01678,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03205,OMA01682,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03233,OMA01682,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03384,OMA01682,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA01682,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04394,OMA01682,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03395,OMA01694,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03616,OMA01694,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04295,OMA01694,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA01708,OMA01708,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA01711,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04394,OMA01715,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04190,OMA01717,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(LT)
OMA05327,OMA01717,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA04467,OMA01728,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA01729,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA04394,OMA01736,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04566,OMA01736,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04467,OMA01739,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05381,OMA01739,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05046,OMA01750,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA00921,OMA01754,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04566,OMA01763,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03332,OMA01769,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA01769,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05381,OMA01773,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA01776,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA05327,OMA01784,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04467,OMA01793,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05046,OMA01827,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04394,OMA01840,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA01871,OMA01841,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02723,OMA01841,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02001,OMA01842,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA02633,OMA01846,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03240,OMA01846,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA01846,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05381,OMA01846,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA01851,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA04295,OMA01861,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04467,OMA01869,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA01871,OMA01871,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04467,OMA01871,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02723,OMA01874,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04566,OMA01879,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA01906,OMA01906,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04467,OMA01910,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05381,OMA01910,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05214,OMA01913,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02723,OMA01931,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05327,OMA01946,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA04283,OMA01965,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05327,OMA01965,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05381,OMA01974,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA01982,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA04394,OMA01985,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03240,OMA01988,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03598,OMA01988,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03384,OMA01995,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA01871,OMA01998,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05327,OMA02001,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA05341,OMA02001,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04283,OMA02007,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03770,OMA02015,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA01450,OMA02018,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03003,OMA02018,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA02018,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA00842,OMA02020,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04467,OMA02028,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA01906,OMA02040,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA02040,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02055,OMA02055,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA00257,OMA02056,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04283,OMA02056,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04660,OMA02058,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05046,OMA02058,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04467,OMA02059,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA02074,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA05327,OMA02077,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA03214,OMA02079,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02242,OMA02084,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03453,OMA02087,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT);Salm
OMA03233,OMA02088,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05046,OMA02088,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03453,OMA02092,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA02001,OMA02102,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02723,OMA02102,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03022,OMA02102,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03240,OMA02102,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA02102,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04467,OMA02102,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03395,OMA02106,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03616,OMA02106,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05327,OMA02106,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05327,OMA02109,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA05381,OMA02115,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA02098,OMA02139,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04660,OMA02140,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04449,OMA02142,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02001,OMA02147,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02001,OMA02150,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03453,OMA02166,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB;Salm
OMA02167,OMA02167,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB;Salm
OMA02341,OMA02167,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05214,OMA02167,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03453,OMA02168,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT);collecTF
OMA04394,OMA02171,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA02173,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA05381,OMA02179,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04467,OMA02185,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05381,OMA02185,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA02430,OMA02186,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04394,OMA02190,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA02191,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA02098,OMA02200,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02167,OMA02204,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03453,OMA02217,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT);Salm
OMA02167,OMA02221,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05046,OMA02223,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05381,OMA02228,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05381,OMA02235,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA02236,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT);Salm
OMA02510,OMA02238,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03507,OMA02238,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04467,OMA02238,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05381,OMA02242,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA02001,OMA02261,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02723,OMA02261,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03022,OMA02261,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03240,OMA02261,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA02261,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04467,OMA02261,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04394,OMA02263,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04467,OMA02263,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04660,OMA02263,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05381,OMA02263,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA02723,OMA02279,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA02279,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05327,OMA02279,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA02001,OMA02280,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB;Salm
OMA05327,OMA02287,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA03384,OMA02288,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04467,OMA02289,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04660,OMA02289,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03616,OMA02308,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05327,OMA02322,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA05327,OMA02323,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA04467,OMA02333,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03240,OMA02336,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05327,OMA02336,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA04394,OMA02340,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA02341,OMA02341,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04394,OMA02358,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA03240,OMA02368,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05341,OMA02368,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA02238,OMA02387,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04660,OMA02388,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA02395,OMA02395,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05327,OMA02395,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Exp(HT)
OMA03001,OMA02397,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA00257,OMA02400,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04283,OMA02400,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04394,OMA02411,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04566,OMA02411,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04394,OMA02416,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA05381,OMA02416,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA02426,OMA02426,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA04516,OMA02426,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05145,OMA02426,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA05381,OMA02433,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA04467,OMA02436,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salm
OMA00106,OMA02440,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03616,OMA02440,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA02723,OMA02444,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
OMA03240,OMA02444,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RegulonDB
